kglID,Rank,Platform,Region,Sales
6279,8518,GBA,NA,0.12
6279,8518,GBA,EU,0.04
6279,8518,GBA,JP,0
6279,8518,GBA,Other,0
6279,8518,GBA,Global,0.16
6280,8519,PS,NA,0
6280,8519,PS,EU,0
6280,8519,PS,JP,0.15
6280,8519,PS,Other,0.01
6280,8519,PS,Global,0.16
2367,8520,GC,NA,0.13
2367,8520,GC,EU,0.03
2367,8520,GC,JP,0
2367,8520,GC,Other,0
2367,8520,GC,Global,0.16
3496,8521,GC,NA,0.13
3496,8521,GC,EU,0.03
3496,8521,GC,JP,0
3496,8521,GC,Other,0
3496,8521,GC,Global,0.16
6281,8522,DS,NA,0
6281,8522,DS,EU,0
6281,8522,DS,JP,0.16
6281,8522,DS,Other,0
6281,8522,DS,Global,0.16
6282,8523,PS,NA,0
6282,8523,PS,EU,0
6282,8523,PS,JP,0.15
6282,8523,PS,Other,0.01
6282,8523,PS,Global,0.16
6283,8524,PS,NA,0.09
6283,8524,PS,EU,0.06
6283,8524,PS,JP,0
6283,8524,PS,Other,0.01
6283,8524,PS,Global,0.16
6284,8525,XB,NA,0.12
6284,8525,XB,EU,0.03
6284,8525,XB,JP,0
6284,8525,XB,Other,0.01
6284,8525,XB,Global,0.16
6285,8526,PS3,NA,0.12
6285,8526,PS3,EU,0.02
6285,8526,PS3,JP,0
6285,8526,PS3,Other,0.02
6285,8526,PS3,Global,0.16
5098,8527,PS2,NA,0.08
5098,8527,PS2,EU,0.06
5098,8527,PS2,JP,0
5098,8527,PS2,Other,0.02
5098,8527,PS2,Global,0.16
3071,8528,Wii,NA,0.15
3071,8528,Wii,EU,0
3071,8528,Wii,JP,0
3071,8528,Wii,Other,0.01
3071,8528,Wii,Global,0.16
2155,8529,X360,NA,0.05
2155,8529,X360,EU,0.1
2155,8529,X360,JP,0
2155,8529,X360,Other,0.01
2155,8529,X360,Global,0.16
6286,8530,PS4,NA,0.07
6286,8530,PS4,EU,0.04
6286,8530,PS4,JP,0.03
6286,8530,PS4,Other,0.02
6286,8530,PS4,Global,0.16
6287,8531,SNES,NA,0
6287,8531,SNES,EU,0
6287,8531,SNES,JP,0.16
6287,8531,SNES,Other,0
6287,8531,SNES,Global,0.16
6288,8532,3DS,NA,0
6288,8532,3DS,EU,0
6288,8532,3DS,JP,0.16
6288,8532,3DS,Other,0
6288,8532,3DS,Global,0.16
2869,8533,GC,NA,0.12
2869,8533,GC,EU,0.03
2869,8533,GC,JP,0
2869,8533,GC,Other,0
2869,8533,GC,Global,0.16
6289,8534,X360,NA,0.11
6289,8534,X360,EU,0.03
6289,8534,X360,JP,0
6289,8534,X360,Other,0.01
6289,8534,X360,Global,0.16
6290,8535,Wii,NA,0.15
6290,8535,Wii,EU,0
6290,8535,Wii,JP,0
6290,8535,Wii,Other,0.01
6290,8535,Wii,Global,0.16
6291,8536,DS,NA,0.13
6291,8536,DS,EU,0.02
6291,8536,DS,JP,0
6291,8536,DS,Other,0.01
6291,8536,DS,Global,0.16
6292,8537,X360,NA,0.15
6292,8537,X360,EU,0
6292,8537,X360,JP,0
6292,8537,X360,Other,0.01
6292,8537,X360,Global,0.16
5079,8538,XB,NA,0.12
5079,8538,XB,EU,0.03
5079,8538,XB,JP,0
5079,8538,XB,Other,0.01
5079,8538,XB,Global,0.16
6293,8539,PS2,NA,0.08
6293,8539,PS2,EU,0.06
6293,8539,PS2,JP,0
6293,8539,PS2,Other,0.02
6293,8539,PS2,Global,0.16
6294,8540,PS2,NA,0.08
6294,8540,PS2,EU,0.06
6294,8540,PS2,JP,0
6294,8540,PS2,Other,0.02
6294,8540,PS2,Global,0.16
3624,8541,PS3,NA,0.14
3624,8541,PS3,EU,0.01
3624,8541,PS3,JP,0
3624,8541,PS3,Other,0.01
3624,8541,PS3,Global,0.16
6295,8542,DS,NA,0.15
6295,8542,DS,EU,0
6295,8542,DS,JP,0
6295,8542,DS,Other,0.01
6295,8542,DS,Global,0.16
6296,8543,DS,NA,0
6296,8543,DS,EU,0
6296,8543,DS,JP,0.16
6296,8543,DS,Other,0
6296,8543,DS,Global,0.16
6297,8544,PS2,NA,0.08
6297,8544,PS2,EU,0.06
6297,8544,PS2,JP,0
6297,8544,PS2,Other,0.02
6297,8544,PS2,Global,0.16
6298,8545,PS2,NA,0.08
6298,8545,PS2,EU,0.06
6298,8545,PS2,JP,0
6298,8545,PS2,Other,0.02
6298,8545,PS2,Global,0.16
2505,8546,PS3,NA,0.12
2505,8546,PS3,EU,0.02
2505,8546,PS3,JP,0
2505,8546,PS3,Other,0.02
2505,8546,PS3,Global,0.16
6299,8547,Wii,NA,0.14
6299,8547,Wii,EU,0
6299,8547,Wii,JP,0.01
6299,8547,Wii,Other,0.01
6299,8547,Wii,Global,0.16
6300,8548,PS2,NA,0.08
6300,8548,PS2,EU,0.06
6300,8548,PS2,JP,0
6300,8548,PS2,Other,0.02
6300,8548,PS2,Global,0.16
6301,8549,PSP,NA,0
6301,8549,PSP,EU,0
6301,8549,PSP,JP,0.16
6301,8549,PSP,Other,0
6301,8549,PSP,Global,0.16
4830,8550,PS3,NA,0.15
4830,8550,PS3,EU,0
4830,8550,PS3,JP,0
4830,8550,PS3,Other,0.01
4830,8550,PS3,Global,0.16
692,8551,XB,NA,0.12
692,8551,XB,EU,0.03
692,8551,XB,JP,0
692,8551,XB,Other,0.01
692,8551,XB,Global,0.16
6302,8552,PS2,NA,0.08
6302,8552,PS2,EU,0.06
6302,8552,PS2,JP,0
6302,8552,PS2,Other,0.02
6302,8552,PS2,Global,0.16
3641,8553,GC,NA,0.12
3641,8553,GC,EU,0.03
3641,8553,GC,JP,0
3641,8553,GC,Other,0
3641,8553,GC,Global,0.16
6303,8554,SNES,NA,0
6303,8554,SNES,EU,0
6303,8554,SNES,JP,0.16
6303,8554,SNES,Other,0
6303,8554,SNES,Global,0.16
6304,8555,PS,NA,0.09
6304,8555,PS,EU,0.06
6304,8555,PS,JP,0
6304,8555,PS,Other,0.01
6304,8555,PS,Global,0.16
3029,8556,PS3,NA,0.15
3029,8556,PS3,EU,0
3029,8556,PS3,JP,0
3029,8556,PS3,Other,0.01
3029,8556,PS3,Global,0.16
6305,8557,GC,NA,0.12
6305,8557,GC,EU,0.03
6305,8557,GC,JP,0
6305,8557,GC,Other,0
6305,8557,GC,Global,0.16
6306,8558,DS,NA,0.13
6306,8558,DS,EU,0.02
6306,8558,DS,JP,0
6306,8558,DS,Other,0.01
6306,8558,DS,Global,0.16
6307,8559,PSP,NA,0.15
6307,8559,PSP,EU,0
6307,8559,PSP,JP,0
6307,8559,PSP,Other,0.01
6307,8559,PSP,Global,0.16
6308,8560,PS2,NA,0
6308,8560,PS2,EU,0
6308,8560,PS2,JP,0.16
6308,8560,PS2,Other,0
6308,8560,PS2,Global,0.16
6309,8561,PS2,NA,0
6309,8561,PS2,EU,0
6309,8561,PS2,JP,0.16
6309,8561,PS2,Other,0
6309,8561,PS2,Global,0.16
6310,8562,PS2,NA,0.08
6310,8562,PS2,EU,0.06
6310,8562,PS2,JP,0
6310,8562,PS2,Other,0.02
6310,8562,PS2,Global,0.16
6311,8563,X360,NA,0.15
6311,8563,X360,EU,0
6311,8563,X360,JP,0
6311,8563,X360,Other,0.01
6311,8563,X360,Global,0.16
6312,8564,GBA,NA,0.12
6312,8564,GBA,EU,0.04
6312,8564,GBA,JP,0
6312,8564,GBA,Other,0
6312,8564,GBA,Global,0.16
6313,8565,PS2,NA,0.08
6313,8565,PS2,EU,0.06
6313,8565,PS2,JP,0
6313,8565,PS2,Other,0.02
6313,8565,PS2,Global,0.16
6314,8566,SNES,NA,0
6314,8566,SNES,EU,0
6314,8566,SNES,JP,0.16
6314,8566,SNES,Other,0
6314,8566,SNES,Global,0.16
3315,8567,Wii,NA,0.14
3315,8567,Wii,EU,0.01
3315,8567,Wii,JP,0
3315,8567,Wii,Other,0.01
3315,8567,Wii,Global,0.16
6315,8568,PS2,NA,0.08
6315,8568,PS2,EU,0.06
6315,8568,PS2,JP,0
6315,8568,PS2,Other,0.02
6315,8568,PS2,Global,0.16
6316,8569,PSP,NA,0.14
6316,8569,PSP,EU,0
6316,8569,PSP,JP,0
6316,8569,PSP,Other,0.01
6316,8569,PSP,Global,0.16
3884,8570,GC,NA,0.12
3884,8570,GC,EU,0.03
3884,8570,GC,JP,0
3884,8570,GC,Other,0
3884,8570,GC,Global,0.16
6317,8571,Wii,NA,0.15
6317,8571,Wii,EU,0
6317,8571,Wii,JP,0
6317,8571,Wii,Other,0.01
6317,8571,Wii,Global,0.16
6318,8572,PS3,NA,0.11
6318,8572,PS3,EU,0.01
6318,8572,PS3,JP,0.03
6318,8572,PS3,Other,0.01
6318,8572,PS3,Global,0.16
6319,8573,DS,NA,0
6319,8573,DS,EU,0.14
6319,8573,DS,JP,0
6319,8573,DS,Other,0.02
6319,8573,DS,Global,0.16
4191,8574,XOne,NA,0.08
4191,8574,XOne,EU,0.07
4191,8574,XOne,JP,0
4191,8574,XOne,Other,0.01
4191,8574,XOne,Global,0.16
6320,8575,DS,NA,0.15
6320,8575,DS,EU,0
6320,8575,DS,JP,0
6320,8575,DS,Other,0.01
6320,8575,DS,Global,0.16
6321,8576,DS,NA,0.15
6321,8576,DS,EU,0
6321,8576,DS,JP,0
6321,8576,DS,Other,0.01
6321,8576,DS,Global,0.16
6322,8577,SNES,NA,0
6322,8577,SNES,EU,0
6322,8577,SNES,JP,0.16
6322,8577,SNES,Other,0
6322,8577,SNES,Global,0.16
3308,8578,Wii,NA,0.15
3308,8578,Wii,EU,0
3308,8578,Wii,JP,0
3308,8578,Wii,Other,0.01
3308,8578,Wii,Global,0.16
6323,8579,PSP,NA,0
6323,8579,PSP,EU,0
6323,8579,PSP,JP,0.16
6323,8579,PSP,Other,0
6323,8579,PSP,Global,0.16
522,8580,PC,NA,0.09
522,8580,PC,EU,0.05
522,8580,PC,JP,0
522,8580,PC,Other,0.02
522,8580,PC,Global,0.16
6324,8581,GBA,NA,0.11
6324,8581,GBA,EU,0.04
6324,8581,GBA,JP,0
6324,8581,GBA,Other,0
6324,8581,GBA,Global,0.16
6325,8582,PS,NA,0
6325,8582,PS,EU,0
6325,8582,PS,JP,0.15
6325,8582,PS,Other,0.01
6325,8582,PS,Global,0.16
6326,8583,N64,NA,0.13
6326,8583,N64,EU,0.03
6326,8583,N64,JP,0
6326,8583,N64,Other,0
6326,8583,N64,Global,0.16
6327,8584,N64,NA,0.13
6327,8584,N64,EU,0.03
6327,8584,N64,JP,0
6327,8584,N64,Other,0
6327,8584,N64,Global,0.16
4969,8585,N64,NA,0.13
4969,8585,N64,EU,0.03
4969,8585,N64,JP,0
4969,8585,N64,Other,0
4969,8585,N64,Global,0.16
6328,8586,N64,NA,0
6328,8586,N64,EU,0
6328,8586,N64,JP,0.12
6328,8586,N64,Other,0.04
6328,8586,N64,Global,0.16
6329,8587,N64,NA,0.13
6329,8587,N64,EU,0.03
6329,8587,N64,JP,0
6329,8587,N64,Other,0
6329,8587,N64,Global,0.16
6330,8588,N64,NA,0.13
6330,8588,N64,EU,0.03
6330,8588,N64,JP,0
6330,8588,N64,Other,0
6330,8588,N64,Global,0.16
6331,8589,N64,NA,0.13
6331,8589,N64,EU,0.03
6331,8589,N64,JP,0
6331,8589,N64,Other,0
6331,8589,N64,Global,0.16
6332,8590,N64,NA,0.13
6332,8590,N64,EU,0.03
6332,8590,N64,JP,0
6332,8590,N64,Other,0
6332,8590,N64,Global,0.16
6333,8591,N64,NA,0.13
6333,8591,N64,EU,0.03
6333,8591,N64,JP,0
6333,8591,N64,Other,0
6333,8591,N64,Global,0.16
6334,8592,N64,NA,0.13
6334,8592,N64,EU,0.03
6334,8592,N64,JP,0
6334,8592,N64,Other,0
6334,8592,N64,Global,0.16
6335,8593,N64,NA,0.13
6335,8593,N64,EU,0.03
6335,8593,N64,JP,0
6335,8593,N64,Other,0
6335,8593,N64,Global,0.16
6336,8594,N64,NA,0
6336,8594,N64,EU,0
6336,8594,N64,JP,0.12
6336,8594,N64,Other,0.04
6336,8594,N64,Global,0.16
6337,8595,X360,NA,0.12
6337,8595,X360,EU,0
6337,8595,X360,JP,0.03
6337,8595,X360,Other,0.01
6337,8595,X360,Global,0.16
6338,8596,DS,NA,0
6338,8596,DS,EU,0.15
6338,8596,DS,JP,0
6338,8596,DS,Other,0.01
6338,8596,DS,Global,0.16
6339,8597,DS,NA,0.05
6339,8597,DS,EU,0.02
6339,8597,DS,JP,0.08
6339,8597,DS,Other,0.01
6339,8597,DS,Global,0.16
6340,8598,DS,NA,0
6340,8598,DS,EU,0
6340,8598,DS,JP,0.16
6340,8598,DS,Other,0
6340,8598,DS,Global,0.16
6341,8599,PSP,NA,0.08
6341,8599,PSP,EU,0.03
6341,8599,PSP,JP,0.03
6341,8599,PSP,Other,0.02
6341,8599,PSP,Global,0.16
911,8600,PC,NA,0
911,8600,PC,EU,0.15
911,8600,PC,JP,0
911,8600,PC,Other,0.01
911,8600,PC,Global,0.16
6342,8601,PSP,NA,0
6342,8601,PSP,EU,0
6342,8601,PSP,JP,0.16
6342,8601,PSP,Other,0
6342,8601,PSP,Global,0.16
6343,8602,PS2,NA,0.08
6343,8602,PS2,EU,0.06
6343,8602,PS2,JP,0
6343,8602,PS2,Other,0.02
6343,8602,PS2,Global,0.16
6344,8603,X360,NA,0.11
6344,8603,X360,EU,0.04
6344,8603,X360,JP,0
6344,8603,X360,Other,0.01
6344,8603,X360,Global,0.16
6345,8604,PS2,NA,0
6345,8604,PS2,EU,0
6345,8604,PS2,JP,0.16
6345,8604,PS2,Other,0
6345,8604,PS2,Global,0.16
3917,8605,XB,NA,0.12
3917,8605,XB,EU,0.03
3917,8605,XB,JP,0
3917,8605,XB,Other,0.01
3917,8605,XB,Global,0.16
3549,8606,PS3,NA,0.14
3549,8606,PS3,EU,0.01
3549,8606,PS3,JP,0
3549,8606,PS3,Other,0.01
3549,8606,PS3,Global,0.16
6346,8607,X360,NA,0.15
6346,8607,X360,EU,0
6346,8607,X360,JP,0
6346,8607,X360,Other,0.01
6346,8607,X360,Global,0.16
6347,8608,DS,NA,0.15
6347,8608,DS,EU,0
6347,8608,DS,JP,0
6347,8608,DS,Other,0.01
6347,8608,DS,Global,0.16
4724,8609,PS3,NA,0.08
4724,8609,PS3,EU,0.06
4724,8609,PS3,JP,0
4724,8609,PS3,Other,0.03
4724,8609,PS3,Global,0.16
6348,8610,DS,NA,0.14
6348,8610,DS,EU,0.01
6348,8610,DS,JP,0
6348,8610,DS,Other,0.01
6348,8610,DS,Global,0.16
6349,8611,DS,NA,0.03
6349,8611,DS,EU,0.01
6349,8611,DS,JP,0.11
6349,8611,DS,Other,0
6349,8611,DS,Global,0.16
3731,8612,PS3,NA,0
3731,8612,PS3,EU,0.1
3731,8612,PS3,JP,0.02
3731,8612,PS3,Other,0.04
3731,8612,PS3,Global,0.16
6350,8613,Wii,NA,0.15
6350,8613,Wii,EU,0
6350,8613,Wii,JP,0
6350,8613,Wii,Other,0.01
6350,8613,Wii,Global,0.16
6351,8614,PSV,NA,0.06
6351,8614,PSV,EU,0.05
6351,8614,PSV,JP,0.02
6351,8614,PSV,Other,0.03
6351,8614,PSV,Global,0.16
6352,8615,DS,NA,0.08
6352,8615,DS,EU,0.07
6352,8615,DS,JP,0
6352,8615,DS,Other,0.01
6352,8615,DS,Global,0.16
6353,8616,PS2,NA,0.08
6353,8616,PS2,EU,0.06
6353,8616,PS2,JP,0
6353,8616,PS2,Other,0.02
6353,8616,PS2,Global,0.16
6354,8617,DS,NA,0.16
6354,8617,DS,EU,0
6354,8617,DS,JP,0
6354,8617,DS,Other,0
6354,8617,DS,Global,0.16
1668,8618,PC,NA,0.07
1668,8618,PC,EU,0.07
1668,8618,PC,JP,0
1668,8618,PC,Other,0.02
1668,8618,PC,Global,0.16
6355,8619,SNES,NA,0
6355,8619,SNES,EU,0
6355,8619,SNES,JP,0.16
6355,8619,SNES,Other,0
6355,8619,SNES,Global,0.16
5836,8620,X360,NA,0.1
5836,8620,X360,EU,0.05
5836,8620,X360,JP,0
5836,8620,X360,Other,0.01
5836,8620,X360,Global,0.16
2714,8621,PSP,NA,0.15
2714,8621,PSP,EU,0
2714,8621,PSP,JP,0
2714,8621,PSP,Other,0.01
2714,8621,PSP,Global,0.16
6356,8622,Wii,NA,0.15
6356,8622,Wii,EU,0
6356,8622,Wii,JP,0
6356,8622,Wii,Other,0.01
6356,8622,Wii,Global,0.16
6357,8623,X360,NA,0.13
6357,8623,X360,EU,0.02
6357,8623,X360,JP,0
6357,8623,X360,Other,0.01
6357,8623,X360,Global,0.16
6358,8624,Wii,NA,0.14
6358,8624,Wii,EU,0.01
6358,8624,Wii,JP,0
6358,8624,Wii,Other,0.01
6358,8624,Wii,Global,0.16
6359,8625,PS2,NA,0.08
6359,8625,PS2,EU,0.06
6359,8625,PS2,JP,0
6359,8625,PS2,Other,0.02
6359,8625,PS2,Global,0.16
6360,8626,PSP,NA,0.14
6360,8626,PSP,EU,0
6360,8626,PSP,JP,0
6360,8626,PSP,Other,0.01
6360,8626,PSP,Global,0.16
6361,8627,PS,NA,0.09
6361,8627,PS,EU,0.06
6361,8627,PS,JP,0
6361,8627,PS,Other,0.01
6361,8627,PS,Global,0.16
6362,8628,DS,NA,0.15
6362,8628,DS,EU,0
6362,8628,DS,JP,0
6362,8628,DS,Other,0.01
6362,8628,DS,Global,0.16
2566,8629,X360,NA,0.09
2566,8629,X360,EU,0.05
2566,8629,X360,JP,0
2566,8629,X360,Other,0.01
2566,8629,X360,Global,0.16
5888,8630,PS,NA,0.09
5888,8630,PS,EU,0.06
5888,8630,PS,JP,0
5888,8630,PS,Other,0.01
5888,8630,PS,Global,0.16
4666,8631,Wii,NA,0.15
4666,8631,Wii,EU,0
4666,8631,Wii,JP,0
4666,8631,Wii,Other,0.01
4666,8631,Wii,Global,0.16
6363,8632,X360,NA,0.13
6363,8632,X360,EU,0.02
6363,8632,X360,JP,0
6363,8632,X360,Other,0.01
6363,8632,X360,Global,0.16
1322,8633,DS,NA,0
1322,8633,DS,EU,0.14
1322,8633,DS,JP,0
1322,8633,DS,Other,0.02
1322,8633,DS,Global,0.16
5974,8634,PS3,NA,0.05
5974,8634,PS3,EU,0
5974,8634,PS3,JP,0.09
5974,8634,PS3,Other,0.01
5974,8634,PS3,Global,0.16
6364,8635,PS,NA,0
6364,8635,PS,EU,0
6364,8635,PS,JP,0.15
6364,8635,PS,Other,0.01
6364,8635,PS,Global,0.16
6365,8636,SAT,NA,0
6365,8636,SAT,EU,0
6365,8636,SAT,JP,0.16
6365,8636,SAT,Other,0
6365,8636,SAT,Global,0.16
6366,8637,DS,NA,0.12
6366,8637,DS,EU,0.03
6366,8637,DS,JP,0
6366,8637,DS,Other,0.01
6366,8637,DS,Global,0.16
6367,8638,Wii,NA,0.11
6367,8638,Wii,EU,0.02
6367,8638,Wii,JP,0.02
6367,8638,Wii,Other,0.01
6367,8638,Wii,Global,0.16
4344,8639,PSV,NA,0.02
4344,8639,PSV,EU,0.09
4344,8639,PSV,JP,0
4344,8639,PSV,Other,0.04
4344,8639,PSV,Global,0.16
6368,8640,GBA,NA,0.09
6368,8640,GBA,EU,0.03
6368,8640,GBA,JP,0.04
6368,8640,GBA,Other,0
6368,8640,GBA,Global,0.16
6369,8641,SNES,NA,0
6369,8641,SNES,EU,0
6369,8641,SNES,JP,0.16
6369,8641,SNES,Other,0
6369,8641,SNES,Global,0.16
6370,8642,PS3,NA,0.11
6370,8642,PS3,EU,0.03
6370,8642,PS3,JP,0
6370,8642,PS3,Other,0.02
6370,8642,PS3,Global,0.16
6371,8643,GBA,NA,0.11
6371,8643,GBA,EU,0.04
6371,8643,GBA,JP,0
6371,8643,GBA,Other,0
6371,8643,GBA,Global,0.16
6372,8644,PS,NA,0
6372,8644,PS,EU,0
6372,8644,PS,JP,0.15
6372,8644,PS,Other,0.01
6372,8644,PS,Global,0.16
6373,8645,DS,NA,0.14
6373,8645,DS,EU,0.01
6373,8645,DS,JP,0
6373,8645,DS,Other,0.01
6373,8645,DS,Global,0.16
6374,8646,GBA,NA,0
6374,8646,GBA,EU,0
6374,8646,GBA,JP,0.15
6374,8646,GBA,Other,0
6374,8646,GBA,Global,0.16
6375,8647,DS,NA,0.14
6375,8647,DS,EU,0.01
6375,8647,DS,JP,0
6375,8647,DS,Other,0.01
6375,8647,DS,Global,0.16
1938,8648,WiiU,NA,0.07
1938,8648,WiiU,EU,0.07
1938,8648,WiiU,JP,0
1938,8648,WiiU,Other,0.01
1938,8648,WiiU,Global,0.16
6376,8649,Wii,NA,0.15
6376,8649,Wii,EU,0
6376,8649,Wii,JP,0
6376,8649,Wii,Other,0.01
6376,8649,Wii,Global,0.16
6377,8650,Wii,NA,0.1
6377,8650,Wii,EU,0.04
6377,8650,Wii,JP,0
6377,8650,Wii,Other,0.01
6377,8650,Wii,Global,0.16
6378,8651,DS,NA,0.15
6378,8651,DS,EU,0
6378,8651,DS,JP,0
6378,8651,DS,Other,0.01
6378,8651,DS,Global,0.16
6379,8652,PSP,NA,0
6379,8652,PSP,EU,0
6379,8652,PSP,JP,0.16
6379,8652,PSP,Other,0
6379,8652,PSP,Global,0.16
6380,8653,Wii,NA,0.15
6380,8653,Wii,EU,0
6380,8653,Wii,JP,0
6380,8653,Wii,Other,0.01
6380,8653,Wii,Global,0.16
1461,8654,PC,NA,0
1461,8654,PC,EU,0.13
1461,8654,PC,JP,0
1461,8654,PC,Other,0.03
1461,8654,PC,Global,0.16
6381,8655,DS,NA,0.15
6381,8655,DS,EU,0
6381,8655,DS,JP,0
6381,8655,DS,Other,0.01
6381,8655,DS,Global,0.16
5755,8656,PS3,NA,0.04
5755,8656,PS3,EU,0.09
5755,8656,PS3,JP,0
5755,8656,PS3,Other,0.03
5755,8656,PS3,Global,0.16
6382,8657,GBA,NA,0.11
6382,8657,GBA,EU,0.04
6382,8657,GBA,JP,0
6382,8657,GBA,Other,0
6382,8657,GBA,Global,0.16
6383,8658,PS3,NA,0.04
6383,8658,PS3,EU,0.03
6383,8658,PS3,JP,0.08
6383,8658,PS3,Other,0.01
6383,8658,PS3,Global,0.16
6384,8659,PS4,NA,0
6384,8659,PS4,EU,0
6384,8659,PS4,JP,0.16
6384,8659,PS4,Other,0
6384,8659,PS4,Global,0.16
6385,8660,PS,NA,0
6385,8660,PS,EU,0
6385,8660,PS,JP,0.15
6385,8660,PS,Other,0.01
6385,8660,PS,Global,0.16
6386,8661,X360,NA,0.15
6386,8661,X360,EU,0
6386,8661,X360,JP,0
6386,8661,X360,Other,0.01
6386,8661,X360,Global,0.16
6387,8662,PS,NA,0.09
6387,8662,PS,EU,0.06
6387,8662,PS,JP,0
6387,8662,PS,Other,0.01
6387,8662,PS,Global,0.16
5733,8663,X360,NA,0.1
5733,8663,X360,EU,0.04
5733,8663,X360,JP,0
5733,8663,X360,Other,0.01
5733,8663,X360,Global,0.16
6388,8664,PS,NA,0.01
6388,8664,PS,EU,0.01
6388,8664,PS,JP,0.13
6388,8664,PS,Other,0.01
6388,8664,PS,Global,0.16
6389,8665,PS2,NA,0.08
6389,8665,PS2,EU,0.06
6389,8665,PS2,JP,0
6389,8665,PS2,Other,0.02
6389,8665,PS2,Global,0.16
6390,8666,DS,NA,0.13
6390,8666,DS,EU,0
6390,8666,DS,JP,0.01
6390,8666,DS,Other,0.01
6390,8666,DS,Global,0.16
222,8667,PSP,NA,0.11
222,8667,PSP,EU,0.03
222,8667,PSP,JP,0
222,8667,PSP,Other,0.02
222,8667,PSP,Global,0.16
6391,8668,Wii,NA,0.14
6391,8668,Wii,EU,0
6391,8668,Wii,JP,0
6391,8668,Wii,Other,0.01
6391,8668,Wii,Global,0.16
6392,8669,PS,NA,0
6392,8669,PS,EU,0
6392,8669,PS,JP,0.15
6392,8669,PS,Other,0.01
6392,8669,PS,Global,0.16
6393,8670,PSP,NA,0
6393,8670,PSP,EU,0
6393,8670,PSP,JP,0.16
6393,8670,PSP,Other,0
6393,8670,PSP,Global,0.16
977,8671,GC,NA,0.12
977,8671,GC,EU,0.03
977,8671,GC,JP,0
977,8671,GC,Other,0
977,8671,GC,Global,0.16
6394,8672,DS,NA,0.14
6394,8672,DS,EU,0.01
6394,8672,DS,JP,0
6394,8672,DS,Other,0.01
6394,8672,DS,Global,0.16
3974,8673,XOne,NA,0.11
3974,8673,XOne,EU,0.04
3974,8673,XOne,JP,0
3974,8673,XOne,Other,0.01
3974,8673,XOne,Global,0.16
6395,8674,Wii,NA,0.15
6395,8674,Wii,EU,0
6395,8674,Wii,JP,0
6395,8674,Wii,Other,0.01
6395,8674,Wii,Global,0.16
5973,8675,PS4,NA,0.1
5973,8675,PS4,EU,0
5973,8675,PS4,JP,0.04
5973,8675,PS4,Other,0.02
5973,8675,PS4,Global,0.16
6396,8676,Wii,NA,0.14
6396,8676,Wii,EU,0
6396,8676,Wii,JP,0
6396,8676,Wii,Other,0.01
6396,8676,Wii,Global,0.16
3956,8677,DS,NA,0.14
3956,8677,DS,EU,0.01
3956,8677,DS,JP,0
3956,8677,DS,Other,0.01
3956,8677,DS,Global,0.16
6397,8678,3DS,NA,0.03
6397,8678,3DS,EU,0
6397,8678,3DS,JP,0.12
6397,8678,3DS,Other,0
6397,8678,3DS,Global,0.16
1579,8679,PC,NA,0
1579,8679,PC,EU,0.13
1579,8679,PC,JP,0
1579,8679,PC,Other,0.03
1579,8679,PC,Global,0.16
6398,8680,3DS,NA,0
6398,8680,3DS,EU,0
6398,8680,3DS,JP,0.16
6398,8680,3DS,Other,0
6398,8680,3DS,Global,0.16
4966,8681,X360,NA,0.11
4966,8681,X360,EU,0.04
4966,8681,X360,JP,0
4966,8681,X360,Other,0.01
4966,8681,X360,Global,0.16
6350,8682,DS,NA,0.15
6350,8682,DS,EU,0
6350,8682,DS,JP,0
6350,8682,DS,Other,0.01
6350,8682,DS,Global,0.16
1188,8683,Wii,NA,0.12
1188,8683,Wii,EU,0.02
1188,8683,Wii,JP,0
1188,8683,Wii,Other,0.01
1188,8683,Wii,Global,0.16
2808,8684,GBA,NA,0.11
2808,8684,GBA,EU,0.04
2808,8684,GBA,JP,0
2808,8684,GBA,Other,0
2808,8684,GBA,Global,0.16
6399,8685,XB,NA,0.12
6399,8685,XB,EU,0.03
6399,8685,XB,JP,0
6399,8685,XB,Other,0.01
6399,8685,XB,Global,0.16
6400,8686,PS,NA,0.09
6400,8686,PS,EU,0.06
6400,8686,PS,JP,0
6400,8686,PS,Other,0.01
6400,8686,PS,Global,0.16
6401,8687,DS,NA,0.1
6401,8687,DS,EU,0.02
6401,8687,DS,JP,0.03
6401,8687,DS,Other,0.01
6401,8687,DS,Global,0.16
1632,8688,GC,NA,0.12
1632,8688,GC,EU,0.03
1632,8688,GC,JP,0
1632,8688,GC,Other,0
1632,8688,GC,Global,0.16
6402,8689,PS2,NA,0.06
6402,8689,PS2,EU,0.05
6402,8689,PS2,JP,0.04
6402,8689,PS2,Other,0.02
6402,8689,PS2,Global,0.16
3314,8690,XB,NA,0.12
3314,8690,XB,EU,0.03
3314,8690,XB,JP,0
3314,8690,XB,Other,0.01
3314,8690,XB,Global,0.16
5269,8691,PSP,NA,0
5269,8691,PSP,EU,0
5269,8691,PSP,JP,0.16
5269,8691,PSP,Other,0
5269,8691,PSP,Global,0.16
6403,8692,PSP,NA,0.14
6403,8692,PSP,EU,0
6403,8692,PSP,JP,0
6403,8692,PSP,Other,0.01
6403,8692,PSP,Global,0.16
6404,8693,PS2,NA,0.08
6404,8693,PS2,EU,0.06
6404,8693,PS2,JP,0
6404,8693,PS2,Other,0.02
6404,8693,PS2,Global,0.16
3295,8694,XOne,NA,0.08
3295,8694,XOne,EU,0.06
